AphiaID,scientificnameaccepted
112284,Lenticulina
112290,Ammodiscus
112305,Hippocrepina
112341,Reophax
112487,Cornuspira foliacea
112488,Cornuspira involvens
112564,Miliolinella subrotunda
112603,Pyrgo williamsoni
112668,Quinqueloculina pygmaea
112674,Quinqueloculina seminula
112741,Spiroloculina rotunda
112877,Cibicides refulgens
112972,Bolivina difformis
112982,Bolivina pseudoplicata
112988,Bolivina spathulata
112999,Bolivinellina pseudopunctata
113042,Bulimina marginata
113052,Fursenkoina acuta
113070,Stainforthia fusiformis
113077,Cassidulina laevigata
113082,Cassidulina obtusa
113083,Cassidulina reniforme
113085,Cassidulina teretis
113091,Globocassidulina subglobosa
113115,Pullenia subcarinata
113118,Lobatula lobatula
113143,Discorbinella bertheloti
113159,Gavelinopsis praegeri
113171,Rosalina globularis
113186,Hanzawaia concentrica
113193,Favulina hexagona
113195,Favulina melo
113201,Fissurina danica
113206,Fissurina lucida
113207,Fissurina marginata
113236,Cribroelphidium albiumbilicatum
113332,Eilohedra nipponica
113481,Rupertina stabilis
113500,Lagena nebulosa
113507,Lagena striata
113508,Lagena substriata
113510,Stomatorbina concentrica
113567,Melonis zaandami
113598,Nonionella auricula
113626,Patellina corrugata
113636,Hyalinea balthica
113670,Laryngosigma hyalascidia
113694,Robertinoides pumilum
113756,Trifarina angulosa
113759,Trifarina fluens
113772,Uvigerina mediterranea
113776,Uvigerina pygmaea
113780,Amphicoryna scalaris
113827,Ammolagena clavata
113934,Eggerelloides advenus
113936,Eggerelloides medius
113941,Karreriella bradyi
114003,Reophax fusiformis
114035,Cribrostomoides jeffreysii
114037,Cribrostomoides nitida
114165,Lagenammina difflugiformis
114184,Psammosphaera fusca
114221,Morulaeplecta bulbosa
114273,Textularia earlandi
114282,Textularia pseudogramen
114285,Textularia sagittula
114298,Ammoglobigerina globigeriniformis
114321,Polystomammina nitida
114324,Recurvoidella bradyi
114334,Tritaxis fusca
114361,Trochamminopsis pusilla
254680,Cribroelphidium excavatum
417607,Adercotryma glomeratum
417986,Eoeponidella pulchella
466011,Trochammina nana
466323,Guttulina austriaca
466349,Bolivina robusta
466471,Nonionoides turgidus
527968,Rectoglandulina
528006,Protelphidium
582554,Cancris auricula
736821,Triloculinella tegminis
814775,Astrononion hamadaense
849860,Karrerotextularia flintii
1039525,Recurvoides trochamminiformis
1046354,Bigenerina (Bigenerina) nodosaria
1046399,Fissurina (Fissurina) orbignyana
1358,Pantopoda
107205,Lithodes maja
107563,Pontophilus norvegicus
107566,Sabinea sarsii
107649,Pandalus borealis
123851,Pontaster tenuispinus
123908,Psilaster andromeda
124085,Pseudarchaster parelii
124128,Diplopteraster multipes
125170,Poraniomorpha (Poraniomorpha) hispida
125438,Atherinidae
126115,Hippoglossoides
126798,Synchiropus phaeton
127118,Lycodes vahlii
127219,Liparis liparis
127255,Sebastes viviparus
128512,Kophobelemnon stelliferum
138482,Sepietta
140596,Bathypolypus arcticus
153095,Rossia glaucopis
300719,Gadiculus thori
101410,Synopiidae
101574,Protomedeia
101692,Halicreion
101734,Dulichia
101738,Paradulichia
110470,Brachydiastylis resima
115225,Eurycletodes
115239,Heteropsyllus
115559,Malacopsyllus fragilis
115623,Stenocopia setosa
115625,Ancorabolus mirabilis
115628,Ceratonotus pectinatus
115631,Echinopsyllus normani
115639,Argestes mollis
115658,Mesocletodes fladensis
115662,Mesocletodes irrasus
115688,Heteropsyllus major
115733,Cervinia bradyi
115735,Cervinia synarthra
115739,Cerviniopsis clavicornis
115746,Eucanuella spinifera
116020,Typhlamphiascus gracilis
116608,Pseudotachidius coronatus
116633,Idyanthe pusilla
116701,Zosime valida
116725,Eurycletodes (Oligocletodes) oblongus
116730,Eurycletodes (Oligocletodes) similis
116840,Stenocopia longicaudata longicaudata
129342,Axiothella
136256,Typhlotanais
138132,Limopsis
416427,Anoplosomella sordidum
101826,Caprella ciliata
101884,Ampelisca amblyops
101885,Ampelisca anomala
101912,Ampelisca odontoplax
101941,Byblis erythrops
101954,Haploops setosa
101963,Amphilochoides serratipes
101979,Gitanopsis bispinosa
102022,Autonoe megacheir
102365,Gammaropsis melanops
102420,Ischyrocerus megacheir
102543,Caeconyx caeculus
102606,Lysianassa costae
102733,Tmetonyx acutus
102856,Melphidippa borealis
102876,Bathymedon saussurei
102901,Monoculopsis longicornis
102943,Halicoides tertia
102980,Leptophoxus falcatus
103027,Stenopleustes latipes
103039,Dulichiopsis nordlandica
103050,Paradulichia typica
103057,Xenodice frauenfeldti
103182,Bruzelia typica
103188,Syrrhoe crenulata
103714,Ascidia prunum
104062,Macandrevia cranium
110471,Diastylis boecki
110476,Diastylis echinata
110485,Diastylis oxyrhyncha
110506,Leptostylis villosa
118523,Dendrotion spinosum
118539,Desmosoma lineare
118848,Eurydice grimaldii
125190,Ophiura (Dictenophiura) carnea
125374,Isidella lofotensis
127718,Philomedes brenda
129748,Macrochaeta polyonyx
129887,Leiochrides norvegicus
129990,Raricirrus beryli
130016,Ophryotrocha longidentata
130101,Diplocirrus hirsutus
130519,Orbinia bioreti
130699,Pilargis papillata
131505,Neoamphitrite grayi
139072,Cerithiella metula
139385,Teretia teres
140249,Scutopus robustus
140449,Dacrydium vitreum
140700,Cyclopecten hoskynsi
140967,Liostomia hansgei
141330,Pseudosetia turgida
152894,Leptaxinus minutus
155202,Euchone incolor
156086,Eugerda filipes
156196,Leptaxinus incrassatus
157573,Spio setosa
160082,Turbonilla interrupta
160236,Curtitoma decussata
181301,Pseudamussium sulcatum
182797,Ledella messanensis
367569,Propebela bergensis
488962,Nototropis nordlandicus
530688,Pseudotryphosa umbonatus
102929,Synchelidium tenuimanum
103089,Andaniopsis nordlandica
118864,Politolana microphthalma
127708,Synasterope norvegica
129820,Samythella neglecta
138934,Turrisipho moebii
333513,Grubianella klugei
2096,Pulsellidae
132,Epitoniidae
1598,Corymorphidae
101800,Themisto
129419,Naineris
103035,Dulichia tuberculata
103128,Metopa norvegica
103125,Metopa latimana
129103,Siboglinum
107374,Geryon trispinosus
125716,Clupea
127201,Micrenophrys lilljeborgii
127205,Triglops murrayi
138855,Beringius turtoni
219773,Callionymus mascarenus
159,Cylichnidae
803,Acrosiphoniales
1028,Sphacelariales
1773,Onchidiidae
14665,Mitrocomidae
14766,Littorinoidea
14783,Eulimoidea
16351,Capitata
100751,Adamsia
101705,Westwoodilla
103031,Dulichia falcata
103175,Stenothoe valida
110418,Nannastacus
110615,Leucon (Leucon) acutirostris
111228,Tegella unicornis
112311,Pelosina
112330,Haplophragmoides
112373,Saccammina
113840,Astrorhiza arenaria
113888,Pelosina arborescens
115400,Schizothrix
118340,Eurycope
118453,Cleantis
118601,Baeonectes muticus
119038,Cleantis prismatica
122360,Micrura
122543,Lineus viridis
122704,Nipponnemertes pulchra
123919,Luidia atlantidea
124713,Psolus squamatus
125161,Echinaster (Echinaster) sepositus
126119,Platichthys
128780,Hersiliodes latericia
129123,Siboglinum norvegicum
129207,Arenicolides
129228,Pseudonotomastus
129314,Nereimyra
129869,Arenicolides branchialis
129927,Chrysopetalum debile
129932,Dysponetus pygmaeus
130308,Microclymene acirrata
130923,Jasmineira schaudinni
130956,Potamilla torelli
136160,Leptocheliidae
136163,Pseudotanaidae
136441,Leptognathia manca
137593,Glossobalanus
137993,Vitreolina
138063,Hermaea
138109,Lepetella
138122,Limacina
138208,Trophon
139647,Doto millbayana
139761,Erato voluta
140892,Pulsellum affine
141417,Anatoma crispata
141655,Thyasira biplicata
141822,Margarites olivaceus
141984,Microgloma guilonardi
144022,Phymatolithon
144173,Rissoella
144751,Erythroglossum sandrianum
145458,Pleurocladia lacustris
145651,Ahnfeltiopsis devoniensis
145922,Eugomontia sacculata
145949,Blidingia marginata
146008,Epicladia perforans
146542,Cyanophyceae
146549,Oscillatoria
147730,Verrucaria striatula
150861,Lipura maritima
160246,Curtitoma trevelliana
182807,Palio dubia
183194,Hemiaclis ventrosa
211903,Entophysalis deusta
261438,Neastacilla richardsonae
264181,Jaera (Jaera) nordmanni
292685,Halacaroidea
327423,Chaetozone jubata
330333,Paranaitis uschakovi
334864,Sthenelais jeffreysii
345774,Adontorhina similis
387349,Echinogammarus incertae sedis campylops campylops
404096,Odonata
416203,Bolboschoenus maritimus
416204,Ceratophyllum demersum
416209,Phragmites australis
416222,Zannichellia palustris
437483,Collemopsidium
504203,Sigara stagnalis
507988,Venus thomassini
532020,Nereimyra woodsholea
532025,Halicoides walkeri
566736,Leiostraca pyramidalis
615494,Thallochrysis litoralis
624205,Battersia plumigera
625763,Scytonematopsis crustacea
772698,Actinocythereis dunelmensis
826920,Pseudotanais forcipatus
836862,Ruttnera lamellosa
1255613,Earleria panicula
1346775,Geminofilum distichum
127,Turritellidae
844,Fucales
101830,Caprella equilibra
102409,Ericthonius rubricornis
106702,Portunoidea
110916,Securiflustra
111173,Dendrobeania fruticosa
111174,Dendrobeania murrayana
125732,Gadus
206159,Dotilla
274878,Chelidonichthys spinosus
415382,Evalea
731112,Brevicirrosyllis
988092,Cyclocanna producta
236,Donacidae
941,Pholoidae
995,Saccocirridae
2088,Chaetodermatida
100910,Scolanthus callimorphus
101156,Halicryptus spinulosus
101452,Gitana
101708,Halicoides
101907,Ampelisca lusitanica
101957,Haploops tenuis
103174,Stenothoe tergestina
103506,Eugyra
106462,Bonnierilla
106477,Notopterophorus
106636,Pachypygus gibber
106758,Leucosiidae
106897,Achaeus
110734,Candidae
110801,Triticellidae
110833,Palmicellaria
110903,Conopeum
110982,Stomachetosella
111029,Annectocyma
111550,Smittina bella
112998,Bolivina variabilis
114965,Thalassarachna basteri
115160,Longipediidae
117483,Sarsia lovenii
117653,Podocoryna areolata
118104,Petrobius
118226,Pleurocrypta longibranchiata
118754,Munna fabricii
119876,Mesopodopsis
119892,Paramysis
122252,Tripyloides gracilis
125270,Clavulariidae
125912,Anarhichas
126144,Agonus
127662,Paradoxostoma
129530,Fabriciola
129685,Amaeana
129968,Dodecaceria diceria
130038,Parougia macilenta
130267,Magelona equilamellae
130628,Eulalia hanssoni
130971,Saccocirrus major
131432,Syllis gerlachi
131542,Terebella lapidaria
135530,Nicothoidae
135566,Caligus
135572,Cancerilla
136232,Pseudoparatanais
137599,Saccoglossus horsti
137718,Caecum
137807,Bela
137920,Ebala
138182,Devonia
138222,Modiolula
138371,Thecacera
138391,Copulabyssia
138411,Noemiamea
138634,Clausinella
138639,Gouldia
139387,Thesbia nana
139849,Melanella lubrica
139910,Facelina dubia
140035,Okenia aspersa
140429,Urosalpinx cinerea
140815,Berthellina citrina
141639,Tenellia adspersa
141765,Calliostoma occidentale
152393,Protomystides bidentata
152403,Lepidonotinae
153574,Malacostegina
155473,Dialychone acustica
155531,Protodriloididae
181314,Limatula bisecta
195916,Leufroyia concinna
195982,Salvatoria
196078,Branchiostomatidae
265044,Staurozoa
284891,Hydractinia proboscidea
322549,Microphthalminae
339996,Sabella sarsii
423725,Rostroculodes borealis
431322,Corophiinae
574337,Leiochonini
738976,Cradoscrupocellaria ellisii
743286,Spiralinella
766393,Syllis mauretanica
1048134,Microchlamylla gracilis
1055683,Oedicerotoidea
1259486,Knoutsodonta inconspicua
1259492,Knoutsodonta pusilla
1305625,Paucibranchia totospinata
992,Nerillidae
14622,Myoidea
15029,Pandeidae
100667,Halcampidae
102763,Tryphosella minima
102797,Cheirocratus robustus
107723,Calocarides coronatus
110673,Euphausia
111377,Cylindroporella tubulosa
111401,Plesiothoa gigerium
111624,Immergentia suecica
117342,Garveia nutans
117978,Tiaropsis multicirrata
123185,Synallactidae
125277,Plexauridae
129235,Chrysopetalum
129506,Polynoe
130766,Harmothoe globifera
131409,Syllides fulvus
131486,Baffinia hesslei
134603,Achelia simplex
138118,Arculus
141257,Alvania zetlandica
152686,Stenosemus
153853,Mangeliidae
154889,Heptacyclus
156489,Trochoidea
246144,Pholadinae
390407,Euchone pararosea
430450,Cheirocratidae
459304,Nebalia kocatasi
712175,Syllis mercedesae
760683,Acariformes
852065,Polydora calcarea
878544,Biflustra tenuis
882444,Dialychone longiseta
100731,Edwardsiella
111606,Arachnidium clavatum
117675,Kirchenpaueria similis
127599,Sarsicytheridea
128392,Robertsonites tuberculatus
137350,Henlea
137347,Enchytraeus
137358,Paranais
137378,Phallodrilus
137477,Amphichaeta sannio
137605,Balanoglossus clavigerus
1424119,Amphilectus ovulum
101466,Autonoe
115135,Ameiridae
115519,Ameira minuta
115780,Enhydrosoma gariene
116441,Remanea arenicola
116550,Dactylopodella flava
116667,Tisbe gracilis
116906,Dactylopusia vulgaris vulgaris
129834,Linopherus hemuli
130273,Magelona rosea
131491,Euthelepus setubalensis
136342,Akanthophoreus longiremis
138398,Pulsellum
152380,Curveulima devians
101787,Talitrus
101783,Orchestia
106346,Pleurobrachia
102096,Corophium multisetosum
125620,Anguilla
127248,Scorpaena scrofa
144235,Rosenvingiella
144287,Ulothrix
144520,Antithamnionella floccosa
145440,Hincksia sandriana
144154,Chondrus
144163,Mastocarpus
138710,Aeolidiella alderi
145435,Hincksia hincksiae
143858,Ptilota
144128,Ascophyllum
144634,Polysiphonia fibrillosa
169461,Myxilla (Myxilla) fimbriata
110990,Umbonula
145927,Ulothrix implexa
423079,Amphorina pallida
112158,Parafissurina
112593,Pyrgo murrhina
112754,Triloculina frigida
112890,Cibicidoides wuellerstorfi
112896,Gyroidina lamarckiana
112901,Gyroidina soldanii
113211,Fissurina semimarginata
113234,Parafissurina lateralis
113235,Parafissurina tectulostoma
113334,Epistominella exigua
113363,Ioanella tumidula
113984,Hormosinella distans
113985,Hormosinella guttifera
114024,Ammobaculites agglutinans
183109,Cystammina pauciloculata
254681,Cribrostomoides subglobosus
254690,Oridorsalis umbonatus
112082,Cibicides
112226,Astrononion
113093,Islandiella helenae
113095,Islandiella norcrossi
113110,Pullenia bulloides
113974,Saccorhiza ramosa
293026,Nonionella labradorica
418051,Nonionoides grateloupii
528435,Fissurina quadricostulata
723205,Laevidentalina baggi
991800,Triloculina tricarinata
1733,Lepetidae
101892,Ampelisca calypsonis
111217,Megapora ringens
111480,Escharella abyssicola
111492,Escharella octodentata
111516,Escharina dutertrei
118385,Paramunna
129479,Austrolaenilla
130102,Diplocirrus longisetosus
130586,Paraonides myriamae
141168,Alvania cimicoides
141833,Solariella amabilis
246913,Chauliopleona
247428,Anisopechys crinitus
326485,Aphrodita acuminata
330349,Paraonides nordica
331959,Sosane wireni
334808,Sosane bathyalis
112030,Nummoloculina
112233,Nonionella
112251,Guttulina
112283,Astacolus
112704,Sigmoilopsis schlumbergeri
113047,Bulimina striata
113217,Oolina apiopleura
113341,Hoeglundina elegans
113553,Chilostomella oolina
113564,Melonis pompilioides
113788,Lenticulina gibba
113918,Ammoscalaria pseudospiralis
113970,Hyperammina friabilis
113988,Nodulina dentaliniformis
114191,Saccammina sphaerica
114215,Thurammina papillata
417571,Archimerismus subnodosus
466321,Globulina minuta
466398,Discanomalina semipunctata
582700,Chrysalogonium calomorphum
951876,Gyroidina orbicularis
993559,Psammosiphonella discreta
107062,Scyllarus
124967,Gorgonocephalus caputmedusae
722561,Chrysallida indistincta
103077,Monoporeia affinis
119034,Saduria entomon
100839,Actinostola callosa
100894,Edwardsia tuberculata
100922,Carlgrenia desiderata
100955,Monactis vestita
100959,Paracalliactis stephensoni
100966,Phelliactis robusta
103695,Adagnesia charcoti
103697,Agnezia atlantica
103699,Proagnesia depressa
103727,Araneum sigma
103751,Dicopia antirrhinum
103809,Molguloides crenatum
103818,Bolteniopsis sessilis
103857,Bathystyeloides enderbyanus
103897,Polycarpa biscayensis
103911,Polycarpa pseudoalbatrossi
103925,Styela calva
103927,Styela chaini
103928,Styela charcoti
104065,Megathiris detruncata
105807,Apristurus laurussonii
105824,Chimaera monstrosa
105826,Hydrolagus mirabilis
105829,Harriotta raleighana
105879,Neoraja caerulea
106182,Arcoscalpellum michelottianum
106241,Bathylasma hirsutum
106253,Metaverruca recta
107142,Uroptychus concolor
107166,Munida tenuimana
107172,Munidopsis bairdii
107175,Munidopsis curvirostra
107178,Munidopsis parfaiti
107206,Neolithodes grimaldii
107678,Pasiphaea tarda
107699,Stereomastis nana
107700,Stereomastis sculpta
110509,Chalarostylis elegans
110512,Hemilamprops normani
110530,Eudorella intermedia
110537,Campylaspis affinis
110544,Campylaspis globosa
110553,Campylaspis nitens
110565,Cumella (Cumella) decipiens
110577,Platycuma hessleri
110579,Platycuma sandersi
110603,Makrokylindrus (Adiastylis) longipes
110605,Makrokylindrus (Adiastylis) tubulicauda
110607,Makrokylindrus (Makrokylindrus) dubius
110608,Makrokylindrus (Makrokylindrus) spiniventris
110610,Leucon (Crymoleucon) macrorhinus
110614,Leucon (Epileucon) tenuirostris
110616,Leucon (Leucon) fulvus
111244,Scrupocellaria intermedia
111593,Aethozoon pellucidum
117679,Acryptolaria conferta
118600,Amuletta abyssorum
118606,Belonectes parvus
118619,Eurycope iphthima
119917,Eucopia grimaldii
119920,Eucopia sculpticauda
119921,Eucopia unguiculata
119930,Gnathophausia zoea
119931,Neognathophausia gigas
120231,Hansenomysis nouveli
123639,Plutonaster agassizi
123826,Zoroaster fulgens
123845,Pectinaster filholi
123881,Bathybiaster vexillifer
123904,Plutonaster bifrons
124053,Paragonaster subtilis
124080,Plinthaster dentatus
124131,Hymenaster giboryi
124150,Pteraster personatus
124338,Calveriosoma hystrix
124339,Hygrosoma petersii
124343,Phormosoma placenta
124549,Bathyplotes natans
124592,Zygothuria lactea
124722,Amperima furcata
124734,Peniagone azorica
124735,Peniagone diaphana
124756,Laetmogone violacea
124774,Psychropotes depressa
124792,Cherbonniera utriculus
124797,Molpadia blakei
124853,Ophiocten gracilis
124854,Ophiocten hastatum
124925,Ophiura ljungmani
124973,Ophiacantha abyssicola
124978,Ophiacantha bidentata
124993,Ophiacantha lineata
125003,Ophiacantha simulans
125056,Amphilepis ingolfiana
125092,Amphiura otteri
125108,Histampica duplicata
125109,Ophiactis abyssicola
125147,Ophioscolex glacialis
125335,Anthomastus grandiflorus
125394,Placogorgia intermedia
125414,Anthothela grandiflora
126189,Gonostoma
126319,Serrivomer beanii
126328,Synaphobranchus kaupii
126369,Bathysaurus ferox
126473,Nezumia aequalis
126481,Trachyrincus murrayi
126486,Antimora rostrata
126493,Lepidion eques
126608,Lampadena speculigera
126617,Lampanyctus macdonaldi
126639,Halosauropsis macrochir
126645,Polyacanthonotus rissoanus
126678,Spectrunculus grandis
126682,Alepocephalus bairdii
126709,Rouleina attrita
126719,Bathylagus euryops
127110,Lycodes pallidus
127237,Cottunculus thomsonii
127278,Scopelogadus beanii
127309,Argyropelecus hemigymnus
128504,Anthoptilum grandiflorum
129113,Siboglinum angustum
129124,Siboglinum pholidotum
129128,Diplobrachia similis
130058,Eunice norvegica
130256,Paraninoe brevipes
132545,Higginsia thielei
133413,Histodermella ingolfi
134083,Poecillastra compressa
134106,Thenea muricata
134208,Polymastia polytylota
134243,Atergia corticata
134662,Colossendeis clavata
134788,Cryptogaster cumacei
135135,Caryophyllia (Caryophyllia) ambrosia
135136,Caryophyllia (Caryophyllia) atlantica
135143,Caryophyllia (Caryophyllia) seguenzae
135159,Desmophyllum dianthus
135171,Stephanocyathus (Stephanocyathus) moseleyanus
135194,Flabellum (Ulocyathus) alabastrum
135195,Flabellum (Ulocyathus) angulare
135205,Fungiacyathus (Bathyactis) marenzelleri
136305,Leviapseudes hanseni
135929,Rhizorhina tanaidaceae
136052,Nephasoma (Nephasoma) capilleforme
136057,Nephasoma (Nephasoma) eremita
136058,Nephasoma (Nephasoma) flagriferum
136069,Phascolion (Phascolion) caupo
136077,Apionsoma (Apionsoma) murinae
136083,Sipunculus (Sipunculus) norvegicus
136295,Carpoapseudes kudinovae
136296,Carpoapseudes laubieri
136298,Carpoapseudes simplicirostris
136308,Leviapseudes segonzaci
136309,Leviapseudes zenkevitchioides
136323,Sphyrapus malleolus
136329,Neotanais affinis
136336,Neotanais micromopher
136337,Neotanais peculiaris
136338,Neotanais sandersi
136347,Arhaphuroides brevispina
136356,Leptognathiella clivicola
136357,Leptognathiella spinicauda
136360,Leptognathioides potens
136364,Stenotanais crassiseta
136365,Stenotanais hamicauda
136371,Tanaella ochracea
136373,Agathotanais ingolfi
136381,Paranarthrura insignis
136382,Paranarthrura intermedia
136423,Leptognathia acanthifera
136448,Leptognathia tenella
136451,Leptognathia ventralis
136454,Leptognathia zezinae
136495,Cryptocopoides arcticus
136510,Pseudotanais (Pseudotanais) longispinus
136563,Peraeospinosus kerguelenensis
136614,Microdajus gaelicus
138798,Bathyarca inaequisculpta
138853,Belomitra quadruplex
138857,Buccinum abyssorum
138913,Mohnia abyssorum
138974,Brocchinia nodosa
138980,Iphinopsis fuscoapicata
139244,Gymnobela aquilarum
139248,Gymnobela frielei
139255,Gymnobela subaraneosa
139259,Lusitanops cingulatus
139388,Theta chariessa
139435,Cardiomya knudseni
139467,Protocuspidaria simplis
139690,Bathoxiphus ensiculus
139785,Crinolamia angustispira
139850,Melanella lucida
139876,Ophiolamia fragilissima
140002,Cadulus cylindratus
140005,Cadulus jeffreysi
140306,Katadesmia cuneata
140442,Dacrydium abyssorum
140458,Idas simpsoni
140849,Chevroderma turnerae
140854,Spathoderma clenchi
141437,Abra profundorum
141675,Thyasira subovata
141952,Policordia densicostata
141961,Vesicomya atlantica
142000,Yoldiella jeffreysi
156977,Pristigloma alba
157010,Yoldiella inconspicua
158909,Nannobrachium atrum
158956,Coryphaenoides carapinus
158958,Coryphaenoides guentheri
158960,Coryphaenoides rupestris
168423,Hamacantha (Hamacantha) johnsoni
169093,Spirorhabdia vidua
173545,Eranno bifrons
175039,Phascolion (Montuga) lutense
178133,Pseudarchaster gracilis
178255,Brisinga costata
180823,Acanthomenia arcuata
180814,Macellomenia aciculata
181261,Bathyspinula subexcisa
181270,Yoldiella biscayensis
181271,Yoldiella curta
181292,Cyclopecten ambiannulatus
181304,Hyalopecten pudicus
181309,Limatula margaretae
181604,Atlantocuma (Atlantocuma) tenue
181829,Bathycuma longicaudatum
181830,Bathycuma longirostre
181997,Diastyloides atlanticus
182054,Leptostylis grandis
182071,Makrokylindrus (Adiastylis) alleni
182093,Makrokylindrus (Adiastylis) myriamae
182111,Makrokylindrus (Makrokylindrus) mystacinus
182283,Eudorella aequiremis
182384,Campylaspis bicarinata
182454,Campylaspis selvakumarani
182473,Campylaspis valleculata
182544,Styloptocuma egregium
182545,Styloptocuma erectum
182564,Cumellopsis bicostata
182641,Schizocuma spinoculatum
182743,Halicnemia verticillata
182994,Barbascalpellum rossi
183099,Coryphaenoides mediterraneus
183100,Coryphaenoides zaniophorus
183155,Eurycope sandersi
183250,Macandrevia tenera
183258,Malletia johnsoni
183312,Ophiochiton ternispinus
183313,Ophiocymbium cavernosum
183321,Paelopatides gigantea
183339,Pelagodiscus atlanticus
183340,Peniagone incerta
183341,Peniagone papillata
183372,Protankyra brychia
196009,Catillopecten eucymatus
196022,Munidopsis aries
234163,Axinulus brevis
234601,Stomias boa boa
235789,Asbestopluma (Asbestopluma) pennatula
240295,Bathypallenopsis tritonis
244317,Ophiura (Ophiuroglypha) irrorata
245559,Ophiomusa lymani
247473,Chauliopleona armata
247892,Meromonakantha irregularis
251603,Eugyra borealis
266618,Sluiterina flabellorhynchum
274967,Argyropelecus olfersii
280299,Coelorinchus labiatus
322556,Ophioplinthus tessellata
344255,Heteroschismoides subterfissus
392211,Galacantha rostrata
405109,Vertambitus triangularis
408518,Bathyneaera hadalis
423180,Birsteiniamysis inermis
458914,Trophomera diploptera
478763,Typhlotanais plebejus
478755,Typhlotanais inaequipes
478769,Typhlotanais spinicauda
478773,Typhlotanais trispinosus
478776,Tumidochelia uncinata
505543,Limatula louiseae
506263,Neilonella whoii
506455,Silicula fragilis
513337,Histocidaris purpurata
526627,Holanthus expergitus
535091,Catherinum flavum
723366,Paranarthrurella arctophylax
747547,Aforia hypomela
816801,Mesothuria verrilli
820118,Typhlotanais pulcher
820120,Typhlotanais mucronatus
832095,Zoidbergus tenuis
832443,Retidrillia pruina
852961,Dactylerythrops gracilurus
852999,Michthyops parvus
854431,Phelliactis hertwigii
954695,Parathyasira biscayensis
1296684,Pseudotanais denticulatus
1296685,Pseudotanais falcicula
1296694,Pseudotanais scalpellum
1296696,Pseudotanais spicatus
1307770,Platytyphlops girardi
1307771,Platytyphlops grimaldii
1307786,Platytyphlops semiornatus
1423136,Regioscalpellum regium
1423900,Catherinum carinatum
112148,Rosalina
112394,Textularia
112886,Cibicidoides pseudoungeriana
112918,Planulina ariminensis
113139,Buccella tenerrima
113495,Lagena hispida
113885,Marsipella elongata
113897,Rhabdamminella cylindrica
113930,Eggerella bradyi
114016,Reophax scorpiurus
417697,Pyrgo sarsi
556063,Hanzawaia asterizans
600590,Oolina apiculata
105869,Dipturus batis
126715,Argentina silus
141450,Sepietta neglecta
103817,Bolteniopsis prenanti
107371,Chaceon inglei
110578,Platycuma holti
110583,Procampylaspis bituberculata
110600,Makrokylindrus (Adiastylis) insignis
111167,Bugulella elegans
111453,Reteporella grimaldii
111687,Entalophoroecia robusta
123837,Benthopecten simplex
124983,Ophiacantha crassidens
125033,Ophiolimna bairdi
125040,Ophiomyces frutectosus
125041,Ophiomyces grandis
125054,Ophiotoma coriacea
129810,Melinnopsis arctica
130133,Glycerella magellanica
130258,Paraninoe minuta
130566,Aricidea neosuecica
130607,Pholoides dorsipapillatus
130725,Austrolaenilla mollis
130831,Robertianella synophthalma
130981,Sclerobregma branchiatum
131068,Leanira hystricis
131520,Pista mirabilis
131576,Trochochaeta multisetosa
134618,Ascorhynchus abyssi
136062,Nephasoma (Nephasoma) wodjanizkii
136294,Carpoapseudes curticarpus
136377,Paragathotanais robustus
136380,Paranarthrura crassa
136383,Paranarthrura lusitanus
136432,Leptognathia crassa
136455,Mirandotanais vorax
139000,Ciliatocardium ciliatum
139242,Gymnobela abyssorum
139249,Gymnobela fulvotincta
139319,Oenopota graphica
139334,Oenopota tenuicostata
139726,Epitonium hispidulum
139885,Rectilabrum lanceolatum
140252,Limopsis aurita
140387,Placiphorella atlantica
140725,Cochlodesma tenerum
141953,Policordia gemma
141998,Yoldiella insculpta
155460,Melinnopsis atlantica
160242,Curtitoma ovalis
160615,Leucon (Leucon) affinis
180813,Archaeomenia nova
180847,Plawenia sphaera
181036,Boreotrophon dabneyi
182541,Styloptocuma concinnum
183126,Dicarpa pacifica
183134,Ecamphicteis elongata
183151,Eurycope centobi
183261,Maxmuelleria verrucosum
183311,Ophiernus vallincola
183338,Paulillgia polycarpae
183415,Scrupocellaria jullieni
213013,Pseudanthura lateralis
244077,Ophiostriatus striatus
244306,Ophiura (Ophiura) mundata
247496,Paraleptognathia brachiata
333496,Gesaia elegans
405955,Policordia atlantica
429768,Thalassomembracis atlanticus
469134,Pseudoflustra aviculata
478774,Typhlotanais variabilis
506294,Bathyspinula filatovae
549784,Ophiotoma alberti
606407,Dondersia incali
723871,Pseudoflustra perrieri
869389,Styloptocuma echinatum
1027165,Samythella pacifica
1296701,Pseudotanais vulsella
961,Euphrosinidae
1787,Pandoridae
13568,Dondersiidae
101078,Priapulidae
101578,Lepechinella
101631,Onisimus
101707,Halice
101938,Byblis abyssi
101940,Byblis crassicornis
101945,Byblis minuticornis
102059,Unciola leucopis
102108,Neohela monstrosa
102649,Onisimus plautus
102677,Orchomene pectinatus
102888,Monoculodes latimanus
102892,Monoculodes packardi
102906,Oediceros borealis
102913,Paroediceros propinquus
102956,Harpinia abyssi
102970,Harpinia mucronata
102999,Neopleustes pulchellus
103181,Bruzelia tuberculata
110381,Lampropidae
110545,Campylaspis horrida
110857,Ellisina
110865,Notoplites
111059,Anarthropora monodon
111233,Notoplites harmeri
111243,Scrupocellaria inermis
111299,Larnacicus corniger
111381,Haplopoma planum
