aphiaID,scientificName,n_events
106269,Podon,3
106409,Ascidicolidae,3
106776,Alpheidae,3
106826,Solenocera,3
106909,Maja,3
106978,Alpheus,3
107157,Munida intermedia,3
107172,Munidopsis bairdii,3
107233,Pagurus carneus,3
107374,Geryon trispinosus,3
107582,Acanthephyra purpurea,3
108208,Philocheras bispinosus neglectus,3
110394,Vaunthompsonia,3
110414,Leucon,3
110528,Eudorella hirsuta,3
110565,Cumella (Cumella) decipiens,3
110603,Makrokylindrus (Adiastylis) longipes,3
110607,Makrokylindrus (Makrokylindrus) dubius,3
110865,Notoplites,3
110978,Parasmittina,3
111029,Annectocyma,3
111033,Crisidia,3
111045,Lichenopora,3
111092,Schizomavella cristata,3
111167,Bugulella elegans,3
111174,Dendrobeania murrayana,3
111217,Megapora ringens,3
111234,Notoplites jeffreysii,3
111243,Scrupocellaria inermis,3
111393,Hippoporidra lusitania,3
111593,Aethozoon pellucidum,3
111802,Barentsia gracilis,3
111821,Loxosomella atkinsae,3
112098,Cancris,3
112158,Parafissurina,3
112226,Astrononion,3
112487,Cornuspira foliacea,3
112488,Cornuspira involvens,3
112988,Bolivina spathulata,3
113047,Bulimina striata,3
113093,Islandiella helenae,3
113095,Islandiella norcrossi,3
113236,Cribroelphidium albiumbilicatum,3
113507,Lagena striata,3
113988,Nodulina dentaliniformis,3
114215,Thurammina papillata,3
114273,Textularia earlandi,3
114865,Copidognathus rhodostigma,3
115203,Proameira,3
115209,Sarsameira,3
115400,Schizothrix,3
115533,Ameiropsis mixta,3
115588,Proameira echinipes,3
115593,Proameira simplex,3
115625,Ancorabolus mirabilis,3
115720,Pusillargillus nixe,3
115836,Danielssenia typica,3
115905,Amphiascoides subdebilis,3
115950,Haloschizopera pygmaea,3
116070,Halectinosoma distinctum,3
116115,Microsetella norvegica,3
116162,Euterpina acutifrons,3
116216,Asellopsis hispida,3
116441,Remanea arenicola,3
116722,Eurycletodes (Oligocletodes) latus,3
116814,Tachidius (Tachidius) discipes,3
116840,Stenocopia longicaudata longicaudata,3
116986,Pontobdella muricata,3
117281,Aglaophenia parvula,3
117354,Rhizorhagium roseum,3
117428,Cordylophora caspia,3
117606,Halecium tenellum,3
117755,Mitrocomella polydiademata,3
118226,Pleurocrypta longibranchiata,3
118354,Ilyarachna,3
118394,Aega,3
118515,Tole laciniata,3
119017,Astacilla arietina,3
119034,Saduria entomon,3
119886,Mysis,3
119888,Neomysis,3
119921,Eucopia unguiculata,3
122360,Micrura,3
122635,Tubulanus nothus,3
122641,Malacobdella grossa,3
124324,Strongylocentrotus pallidus,3
124400,Echinocardium mortenseni,3
124402,Echinocardium pennatifidum,3
124549,Bathyplotes natans,3
124592,Zygothuria lactea,3
124756,Laetmogone violacea,3
124797,Molpadia blakei,3
124951,Asteronyx loveni,3
125048,Ophiopsila annulosa,3
125092,Amphiura otteri,3
125147,Ophioscolex glacialis,3
125394,Placogorgia intermedia,3
125739,Trisopterus,3
125779,Diplecogaster,3
125991,Lebetus,3
126023,Symphodus,3
126189,Gonostoma,3
126473,Nezumia aequalis,3
126486,Antimora rostrata,3
127118,Lycodes vahlii,3
128490,Funiculina,3
128512,Kophobelemnon stelliferum,3
128792,Rhodinicola elongata,3
128842,Herpyllobius polynoes,3
129109,Oligobrachia gracilis,3
129114,Siboglinum atlanticum,3
129120,Siboglinum inerme,3
129226,Pseudoleiocapitella,3
129235,Chrysopetalum,3
129314,Nereimyra,3
129355,Microclymene,3
129485,Enipo,3
129544,Potamilla,3
129564,Filogranula,3
129645,Amblyosyllis,3
129689,Axionice,3
129713,Terebella,3
129802,Melinna albicincta,3
129810,Melinnopsis arctica,3
130243,Lumbrineris flabellicola,3
130274,Magelona wilsoni,3
130295,Euclymene palermitana,3
130308,Microclymene acirrata,3
130390,Neanthes kerguelensis,3
130470,Onuphis eremita,3
130635,Eulalia tjalfiensis,3
130710,Poecilochaetus fulgoris,3
130742,Eunoe hubrechti,3
130869,Amphiglena mediterranea,3
130906,Euchone papillosa,3
130978,Pseudoscalibregma parvum,3
131000,Hydroides dianthus,3
131146,Polydora hoplura,3
131186,Spio multioculata,3
131219,Pileolaria heteropoma,3
131403,Syllides articulocirratus,3
131505,Neoamphitrite grayi,3
131506,Neoamphitrite groenlandica,3
131779,Phakellia,3
132036,Paratimea,3
132200,Leuconia johnstoni,3
132252,Sycon elegans,3
132335,Spongionella pulchella,3
132521,Bubaris vermiculata,3
133108,Eurypon coronula,3
133622,Hymedesmia (Hymedesmia) peachii,3
134588,Endeis,3
134645,Callipallene phantoma,3
134788,Cryptogaster cumacei,3
134795,Galatheascus striatus,3
135194,Flabellum (Ulocyathus) alabastrum,3
135566,Caligus,3
136161,Nototanaidae,3
136163,Pseudotanaidae,3
136235,Leptochelia,3
136296,Carpoapseudes laubieri,3
136308,Leviapseudes segonzaci,3
136321,Pseudosphyrapus serratus,3
136323,Sphyrapus malleolus,3
136365,Stenotanais hamicauda,3
136371,Tanaella ochracea,3
136376,Paragathotanais nanus,3
136466,Heterotanais oerstedii,3
136980,Delphinidae,3
137051,Stercorarius,3
137101,Lagenorhynchus albirostris,3
137131,Fratercula arctica,3
137173,Stercorarius pomarinus,3
137178,Phalacrocorax aristotelis,3
137186,Gavia arctica,3
137189,Hydrobates pelagicus,3
137202,Puffinus griseus,3
137481,Nais elinguis,3
137572,Tubificoides brownae,3
137592,Balanoglossus,3
137603,Saccoglossus ruber,3
137605,Balanoglossus clavigerus,3
137651,Heteranomia,3
137654,Aplysia,3
137673,Bathyarca,3
137966,Enteroxenos,3
138011,Diodora,3
138043,Trapania,3
138054,Haminoea,3
138090,Tonicella,3
138114,Tegulaherpia,3
138125,Lima,3
138138,Alloteuthis,3
138200,Ocenebra,3
138285,Adalaria,3
138395,Pseudovermis,3
138414,Ondina,3
138655,Policordia,3
138711,Aeolidiella glauca,3
138739,Aldisa zetlandica,3
138798,Bathyarca inaequisculpta,3
138853,Belomitra quadruplex,3
138855,Beringius turtoni,3
138880,Chauvetia brunnea,3
138902,Colus islandicus,3
138993,Acanthocardia paucicostata,3
139244,Gymnobela aquilarum,3
139248,Gymnobela frielei,3
139319,Oenopota graphica,3
139385,Teretia teres,3
139454,Cuspidaria subtorta,3
139467,Protocuspidaria simplis,3
139663,Spirotropis monterosatoi,3
139761,Erato voluta,3
139816,Fuscapex talismani,3
139849,Melanella lubrica,3
139865,Melanella spiridioni,3
139957,Emarginula crassa,3
140005,Cadulus jeffreysi,3
140017,Galeomma turtoni,3
140023,Glossus humanus,3
140044,Trapania maculata,3
140046,Trapania pallida,3
140074,Haminoea hydatis,3
140184,Lepetella laterocompressa,3
140197,Leptochiton alveolus,3
140206,Leptochiton leloupi,3
140227,Limacina retroversa,3
140273,Lomanotus genei,3
140292,Macellomenia palifera,3
140442,Dacrydium abyssorum,3
140734,Ensis minor,3
140853,Prochaetoderma yongei,3
141229,Alvania pseudosyngenes,3
141411,Runcina coronata,3
141580,Macoma calcarea,3
141958,Verticordia quadrata,3
141984,Microgloma guilonardi,3
143644,Sabussowia dioica,3
143827,Antithamnion,3
143841,Griffithsia,3
143846,Halurus,3
143923,Rhodomela,3
144019,Melobesia,3
144022,Phymatolithon,3
144172,Polyides,3
144271,Cladostephus,3
144413,Spongomorpha aeruginosa,3
144464,Derbesia tenuissima,3
144524,Bornetia secundiflora,3
144597,Microcladia glandulosa,3
144780,Radicilingua thysanorhizans,3
144812,Halopithys incurva,3
145216,Titanoderma pustulatum,3
145410,Ectocarpus siliculosus,3
145433,Hincksia granulosa,3
145458,Pleurocladia lacustris,3
145536,Cystoseira tamariscifolia,3
145688,Stylonema alsidii,3
145811,Gastroclonium reflexum,3
145863,Petalonia fascia,3
145893,Sphacelaria fusca,3
146230,Chrysophyceae,3
146902,Didemnum candidum,3
146998,Ligia,3
148582,Chelicorophium curvispinum,3
148683,Diastylis rathkei typica,3
150761,Haliplus,3
150882,Chironomini,3
150922,Nematocera,3
152393,Protomystides bidentata,3
152451,Phyllodoce lamelligera,3
152490,Ophiocomidae,3
153095,Rossia glaucopis,3
153674,Ascophora,3
155202,Euchone incolor,3
160248,Curtitoma violacea,3
168640,Mycale (Mycale) lingua,3
178255,Brisinga costata,3
181274,Yoldiella fabula,3
181829,Bathycuma longicaudatum,3
182384,Campylaspis bicarinata,3
182733,Doto maculata,3
183151,Eurycope centobi,3
183312,Ophiochiton ternispinus,3
183415,Scrupocellaria jullieni,3
196388,Polyschides olivi,3
206159,Dotilla,3
206520,Hinnites,3
213013,Pseudanthura lateralis,3
219773,Callionymus mascarenus,3
221536,Cellaria harmelini,3
236129,Acrocnida,3
236548,Deshayesorchestia deshayesii,3
236680,Harmothoe serrata,3
239420,Callipallene sagamiensis,3
244317,Ophiura (Ophiuroglypha) irrorata,3
246142,Thyasira subtrigona,3
246144,Pholadinae,3
247496,Paraleptognathia brachiata,3
249333,Sphaeromides,3
300719,Gadiculus thori,3
322549,Microphthalminae,3
326067,Uncispio,3
333496,Gesaia elegans,3
357831,Clausia lubbockii,3
380393,Thysanoptera,3
387349,Echinogammarus incertae sedis campylops campylops,3
398868,Bodotria arenosa arenosa,3
408758,Cordylophoridae,3
412703,Acrocnida spatulispina,3
416210,Potamogeton,3
423725,Rostroculodes borealis,3
437483,Collemopsidium,3
466349,Bolivina robusta,3
466471,Nonionoides turgidus,3
479441,Monticellina,3
490616,Apohyale prevostii,3
507988,Venus thomassini,3
530688,Pseudotryphosa umbonatus,3
549121,Sarsamphiascus minutus,3
600590,Oolina apiculata,3
766393,Syllis mauretanica,3
771447,Astarte,3
816800,Mesothuria intestinalis,3
820119,Typhlotanais grandis,3
836217,Pyrgiscus rufescens,3
836862,Ruttnera lamellosa,3
1423900,Catherinum carinatum,3
57,Neoloricata,2
58,Lepidopleurida,2
69,Ischnochitonidae,2
128,Cerithiidae,2
208,Arcidae,2
827,Ulvales,2
1028,Sphacelariales,2
1089,Eucarida,2
1565,Endeidae,2
1795,Gymnolaemata,2
2433,Sabatieria,2
2581,Pontonema,2
11718,Octopoda,2
14421,Lepidomeniidae,2
14665,Mitrocomidae,2
100157,Naïs,2
100698,Bolocera,2
100743,Halcampoides,2
100751,Adamsia,2
100792,Isozoanthus,2
100882,Edwardsia danica,2
100910,Scolanthus callimorphus,2
100912,Gonactinia prolifera,2
100947,Cataphellia brodricii,2
100993,Sagartia ornata,2
101078,Priapulidae,2
101362,Acanthonotozomatidae,2
101410,Synopiidae,2
101455,Peltocoxa,2
101533,Gammarellus,2
101535,Echinogammarus,2
101547,Hyale,2
101574,Protomedeia,2
101578,Lepechinella,2
101634,Orchomenella,2
101741,Xenodice,2
101783,Orchestia,2
101820,Aeginina longicornis,2
101826,Caprella ciliata,2
101833,Caprella fretensis,2
101885,Ampelisca anomala,2
102108,Neohela monstrosa,2
102167,Apherusa henneguyi,2
102365,Gammaropsis melanops,2
102434,Jassa ocia,2
102502,Ambasia atlantica,2
102856,Melphidippa borealis,2
102901,Monoculopsis longicornis,2
103027,Stenopleustes latipes,2
103089,Andaniopsis nordlandica,2
103138,Metopa tenuimana,2
103181,Bruzelia tuberculata,2
103583,Leptoclinides faeroensis,2
103701,Ascidia celtica,2
103703,Ascidia correi,2
103734,Pseudodiazona abyssa,2
103747,Corynascidia translucida,2
103809,Molguloides crenatum,2
103897,Polycarpa biscayensis,2
103925,Styela calva,2
103927,Styela chaini,2
103938,Styela sigma,2
104065,Megathiris detruncata,2
104474,Candacia armata,2
105443,Parasagitta setosa,2
105829,Harriotta raleighana,2
105879,Neoraja caerulea,2
106182,Arcoscalpellum michelottianum,2
106477,Notopterophorus,2
106670,Pleocyemata,2
106702,Portunoidea,2
106727,Penaeidae,2
106758,Leucosiidae,2
106775,Pinnotheridae,2
106897,Achaeus,2
106979,Athanas,2
107043,Pandalina,2
107077,Jaxea,2
107181,Munidopsis serricornis,2
107275,Cancer bellianus,2
107414,Rhithropanopeus harrisii,2
107500,Caridion steveni,2
107632,Periclimenes sagittifer,2
107652,Pandalus propinqvus,2
110357,Thalassema,2
110382,Leuconidae,2
110399,Diastyloides,2
110403,Leptostylis,2
110512,Hemilamprops normani,2
110546,Campylaspis horridoides,2
110549,Campylaspis laticarpa,2
110557,Campylaspis squamifera,2
110578,Platycuma holti,2
110600,Makrokylindrus (Adiastylis) insignis,2
110613,Leucon (Epileucon) longirostris,2
110614,Leucon (Epileucon) tenuirostris,2
110708,Thysanoessa inermis,2
110746,Electridae,2
110762,Membraniporidae,2
110825,Hippoporina,2
110857,Ellisina,2
110872,Buskea,2
110887,Chorizopora,2
110940,Diporula,2
110944,Micropora,2
110972,Escharina,2
110990,Umbonula,2
111014,Penetrantia,2
111069,Fedora edwardsi,2
111206,Copidozoum planum,2
111266,Buskea nitida,2
111327,Puellina directa,2
111359,Epistomia bursaria,2
111381,Haplopoma planum,2
111414,Diporula verrucosa,2
111507,Hemicyclopora multispinata,2
111606,Arachnidium clavatum,2
111647,Spathipora sertum,2
111723,Hornera lichenoides,2
111751,Tervia irregularis,2
111794,Loxosomatidae,2
111803,Barentsia matsushimana,2
111831,Loxosomella harmeri,2
111841,Loxosomella scaura,2
112082,Cibicides,2
112101,Bolivina,2
112217,Dentalina,2
112283,Astacolus,2
112311,Pelosina,2
112849,Ammonia beccarii,2
112886,Cibicidoides pseudoungeriana,2
112982,Bolivina pseudoplicata,2
112998,Bolivina variabilis,2
113171,Rosalina globularis,2
113500,Lagena nebulosa,2
113508,Lagena substriata,2
113553,Chilostomella oolina,2
113827,Ammolagena clavata,2
114184,Psammosphaera fusca,2
114324,Recurvoidella bradyi,2
114505,Chaetonotus variosquamatus,2
115140,Canthocamptidae,2
115239,Heteropsyllus,2
115379,Paralaophonte,2
115453,Pteropsyllus,2
115484,Tisbe,2
115519,Ameira minuta,2
115623,Stenocopia setosa,2
115735,Cervinia synarthra,2
115768,Cletodes limicola,2
115780,Enhydrosoma gariene,2
116320,Pseudonychocamptus koreni,2
116561,Dactylopusia tisboides,2
116667,Tisbe gracilis,2
116730,Eurycletodes (Oligocletodes) similis,2
116906,Dactylopusia vulgaris vulgaris,2
116998,Aequorea,2
117001,Gymnangium,2
117162,Mitrocomella,2
117284,Aglaophenia tubiformis,2
117321,Bougainvillia britannica,2
117336,Dicoryne conferta,2
117342,Garveia nutans,2
117515,Eutima gracilis,2
117607,Halecium undulatum,2
117675,Kirchenpaueria similis,2
117679,Acryptolaria conferta,2
117716,Zygophylax pinnata,2
117747,Cosmetira pilosella,2
117879,Diphasia fallax,2
117982,Ectopleura dumortierii,2
118089,Hemiptera,2
118145,Clunio balticus,2
118164,Athelges,2
118178,Ione,2
118196,Athelges paguri,2
118323,Eugerda,2
118400,Conilera,2
118426,Cymodoce,2
118431,Lekanesphaera,2
118453,Cleantis,2
118523,Dendrotion spinosum,2
118864,Politolana microphthalma,2
119001,Paragnathia formica,2
119834,Anchialina,2
120018,Gastrosaccus roscoffensis,2
120039,Heteromysis (Heteromysis) norvegica,2
120052,Leptomysis gracilis,2
120231,Hansenomysis nouveli,2
122323,Amphiporidae,2
122536,Lineus ruber,2
122644,Amphiporus allucens,2
122666,Amphiporus lactifloreus,2
122773,Tetrastemma flavidum,2
123175,Loveniidae,2
123181,Myriotrochidae,2
123207,Ophiactidae,2
123222,Leptasterias,2
123229,Stichastrella,2
123281,Asterina,2
123578,Asteronyx,2
123837,Benthopecten simplex,2
123881,Bathybiaster vexillifer,2
123974,Henricia sanguinolenta,2
124080,Plinthaster dentatus,2
124722,Amperima furcata,2
124735,Peniagone diaphana,2
124774,Psychropotes depressa,2
124967,Gorgonocephalus caputmedusae,2
125041,Ophiomyces grandis,2
125084,Amphiura griegi,2
125332,Alcyonium coralloides,2
125348,Acanthogorgia armata,2
125390,Paramuricea placomus,2
125570,Trachinidae,2
125576,Bothidae,2
125716,Clupea,2
125744,Molva,2
126180,Trigla,2
126617,Lampanyctus macdonaldi,2
126663,Echiodon drummondii,2
126798,Synchiropus phaeton,2
126878,Crystallogobius linearis,2
127110,Lycodes pallidus,2
127201,Micrenophrys lilljeborgii,2
128780,Hersiliodes latericia,2
128909,Selioides bolbroei,2
129091,Xenocoeloma alleni,2
129116,Siboglinum ekmani,2
129207,Arenicolides,2
129239,Vigtorniella,2
129368,Micronephthys,2
129419,Naineris,2
129448,Hesionura,2
129450,Mystides,2
129634,Neodexiospira,2
129650,Dioplosyllis,2
129663,Palposyllis,2
129834,Linopherus hemuli,2
129869,Arenicolides branchialis,2
129885,Leiocapitella dollfusi,2
129887,Leiochrides norvegicus,2
129900,Notomastus profundus,2
129919,Phyllochaetopterus major,2
130148,Amphiduros fuscescens,2
130231,Lumbrinerides laubieri,2
130250,Lumbrineris mixochaeta,2
130267,Magelona equilamellae,2
130314,Nicomache personata,2
130336,Myzostoma cirriferum,2
130406,Nereis rava,2
130511,Tachytrypane jeffreysi,2
130618,Eteone spetsbergensis,2
130663,Paranaitis wahlbergi,2
130810,Malmgreniella arenicolae,2
130831,Robertianella synophthalma,2
130871,Bispira crassicornis,2
130966,Sabella flabellata,2
131048,Serpula concharum,2
131067,Labioleanira yhleni,2
131111,Boccardia polybranchia,2
131401,Streptosyllis varians,2
131426,Syllis cruzi,2
131524,Polycirrus arenivorus,2
131706,Leuconia,2
131897,Biemna,2
131933,Amphilectus,2
131953,Phorbas,2
132472,Axinella damicornis,2
133188,Cladorhiza abyssicola,2
133206,Desmacella annexa,2
134191,Polymastia agglutinans,2
134626,Cilunculus alcicornis,2
134642,Callipallene acus,2
134730,Anoplodactylus virescens,2
134799,Peltogasterella sulcata,2
136058,Nephasoma (Nephasoma) flagriferum,2
136061,Nephasoma (Nephasoma) rimicola,2
136186,Apseudopsis,2
136309,Leviapseudes zenkevitchioides,2
136347,Arhaphuroides brevispina,2
136356,Leptognathiella clivicola,2
136357,Leptognathiella spinicauda,2
136364,Stenotanais crassiseta,2
136380,Paranarthrura crassa,2
136423,Leptognathia acanthifera,2
136510,Pseudotanais (Pseudotanais) longispinus,2
137047,Sterna,2
137072,Melanitta fusca,2
137074,Somateria mollissima,2
137084,Phoca vitulina,2
137140,Larus cachinnans,2
137181,Podiceps auritus,2
137419,Grania variochaeta,2
137604,Stereobalanus canadensis,2
137609,Glossobalanus sarniensis,2
137894,Diaphana,2
138063,Hermaea,2
138126,Limaria,2
138155,Macellomenia,2
138185,Montacuta,2
138222,Modiolula,2
138249,Neomenia,2
138267,Eledone,2
138331,Mysia,2
138361,Berthella,2
138362,Berthellina,2
138379,Janolus,2
138384,Eleutheromenia,2
138515,Solen,2
138639,Gouldia,2
138682,Aclis sarsi,2
138700,Circulus striatus,2
138932,Turrisipho fenestratus,2
139074,Cerithiopsis barleei,2
139169,Eatonina fulgida,2
139242,Gymnobela abyssorum,2
139317,Oenopota elegans,2
139334,Oenopota tenuicostata,2
139387,Thesbia nana,2
139435,Cardiomya knudseni,2
139622,Doris sticta,2
139644,Doto koenneckeri,2
139664,Ebala nitidissima,2
139695,Acrilloscala lamyi,2
139738,Epitonium turtonis,2
139772,Eubranchus vittatus,2
139780,Bathycrinicola talaena,2
139799,Eulima anonyma,2
139811,Eulitoma obtusiuscula,2
139885,Rectilabrum lanceolatum,2
139907,Facelina annulicornis,2
139939,Favorinus blianus,2
140081,Hancockia uncinata,2
140134,Connexochiton platynomenus,2
140230,Limapontia depressa,2
140231,Limapontia senestra,2
140274,Lomanotus marmoratus,2
140451,Dacrydium wareni,2
140579,Nuculana pernula,2
140725,Cochlodesma tenerum,2
140743,Philine angulata,2
140771,Zirfaea crispata,2
141404,Rostanga rubra,2
141578,Gastrana fragilis,2
141627,Cuthona nana,2
141663,Thyasira gouldi,2
141677,Thyasira tortuosa,2
141684,Tjaernoeia exquisita,2
141765,Calliostoma occidentale,2
141822,Margarites olivaceus,2
141953,Policordia gemma,2
141987,Portlandia arctica,2
142817,Oligocladus sanguinolentus,2
142822,Stylostomum ellipse,2
143814,Derbesia,2
143828,Antithamnionella,2
143835,Compsothamnion,2
143850,Monosporus,2
143864,Spermothamnion,2
143866,Spyridia,2
143870,Dasya,2
143875,Acrosorium,2
143877,Apoglossum,2
143895,Phycodrys,2
143973,Leathesia,2
143985,Ralfsia,2
144047,Callophyllis,2
144154,Chondrus,2
144155,Gigartina,2
144163,Mastocarpus,2
144235,Rosenvingiella,2
144575,Crouania attenuata,2
144626,Polysiphonia devoniensis,2
144634,Polysiphonia fibrillosa,2
144855,Rhodomela lycopodioides,2
145009,Stilophora tenella,2
145052,Cladophora lehmanniana,2
145243,Dermocorynus montagnei,2
145274,Peyssonnelia atropurpurea,2
145440,Hincksia sandriana,2
145544,Fucus distichus,2
145622,Neurocaulon foliosum,2
145638,Itonoa marginifera,2
145651,Ahnfeltiopsis devoniensis,2
145663,Phyllophora herediae,2
145752,Helminthocladia calvadosii,2
145919,Tilopteris mertensii,2
146367,Lophosiphonia obscura,2
146493,Anilocra,2
146540,Microcoleus,2
146655,Schizothrix,2
147188,Trophonopsis,2
147322,Cerebratulus lacteus,2
148431,Pisinae,2
148534,Atyidae,2
150237,Suberites pagurorum,2
150467,Araneae,2
150929,Tipulidae,2
150930,Dolichopodidae,2
151024,Culicoides,2
151155,Hymenoptera,2
151326,Lutrariinae,2
151708,Hydridae,2
152261,Melinnopsis rostrata,2
152403,Lepidonotinae,2
152405,Halosydna gelatinosa,2
152515,Stichasteridae,2
153582,Buguloidea,2
153730,Alcyonidium condylocinereum,2
153751,Odontoporella lata,2
154073,Mangelia costulata,2
154527,Barentsiidae,2
154889,Heptacyclus,2
155086,Polychaeta incertae sedis,2
155403,Virchowia clavata,2
155439,Harmothoe haliaeti,2
156977,Pristigloma alba,2
158384,Gilvossius,2
159037,Numenius arquata,2
159040,Numenius phaeopus,2
159047,Calidris alpina,2
159168,Anas penelope,2
159171,Anas strepera,2
160082,Turbonilla interrupta,2
162546,Codiolum,2
170765,Homaxinella subdola,2
173545,Eranno bifrons,2
177538,Lumbriculus variegatus,2
178133,Pseudarchaster gracilis,2
180813,Archaeomenia nova,2
180814,Macellomenia aciculata,2
180847,Plawenia sphaera,2
181275,Yoldiella veletta,2
181299,Similipecten greenlandicus,2
181301,Pseudamussium sulcatum,2
181309,Limatula margaretae,2
181312,Limatula thalassae,2
181563,Musculium lacustre,2
181830,Bathycuma longirostre,2
182071,Makrokylindrus (Adiastylis) alleni,2
182334,Leucon (Epileucon) pusillus,2
182454,Campylaspis selvakumarani,2
182541,Styloptocuma concinnum,2
182818,Eumida parva,2
182953,Adeonellopsis coscinophora,2
182994,Barbascalpellum rossi,2
183109,Cystammina pauciloculata,2
183147,Eulitoma arcus,2
183233,Lana neglecta,2
183320,Pachyzoon atlanticum,2
183372,Protankyra brychia,2
183648,Spiroxya levispira,2
195971,Paraehlersia,2
195978,Prosphaerosyllis campoyi,2
196009,Catillopecten eucymatus,2
196078,Branchiostomatidae,2
213760,Rivularia bullata,2
225144,Trochinae,2
233983,Myzostomida,2
234067,Argulus foliaceus,2
235165,Novocrania,2
235551,Eucalathis murrayi,2
235789,Asbestopluma (Asbestopluma) pennatula,2
236120,Aplysilla sulfurea,2
236744,Cyproideidae,2
238206,Streptodonta,2
247456,Leptognathiopsis attenuata,2
247908,Escharoides bishopi,2
264152,Asellus (Asellus) aquaticus,2
273566,Symphodus bailloni,2
274878,Chelidonichthys spinosus,2
295699,Stenosoma acuminatum,2
295880,Grateloupia turuturu,2
322556,Ophioplinthus tessellata,2
330630,Phyllodoce schmardaei,2
333193,Ceratonereis (Composetia) anoculata,2
335309,Eulalia (Eumida),2
382158,Patellogastropoda,2
392211,Galacantha rostrata,2
393561,Polysiphonieae,2
410801,Aureliania,2
414889,Solanaceae,2
418051,Nonionoides grateloupii,2
423170,Augeneria albidentata,2
445503,Puffinus mauretanicus,2
466398,Discanomalina semipunctata,2
469134,Pseudoflustra aviculata,2
478769,Typhlotanais spinicauda,2
478774,Typhlotanais variabilis,2
491655,Jordaniella truncatula,2
505543,Limatula louiseae,2
505946,Arcuatula senhousia,2
506263,Neilonella whoii,2
506455,Silicula fragilis,2
532020,Nereimyra woodsholea,2
532025,Halicoides walkeri,2
535091,Catherinum flavum,2
555339,Stenula latipes,2
566736,Leiostraca pyramidalis,2
582700,Chrysalogonium calomorphum,2
602320,Amphitrite,2
607338,Zoantharia,2
615494,Thallochrysis litoralis,2
714762,Ariadnaria borealis,2
731112,Brevicirrosyllis,2
734529,Aricidea (Strelzovia) quadrilobata,2
738968,Cradoscrupocellaria,2
743286,Spiralinella,2
744647,Cryptorchestia cavimana,2
751352,Kurtiella verrilli,2
760213,Aquiloniella scabra,2
761606,Opisthodonta longocirrata,2
761798,Metroperiella lacunata,2
798747,Parakanthophoreus longiremis,2
815946,Mendicula inflata,2
832095,Zoidbergus tenuis,2
834016,Bugulina simplex,2
835646,Parthenina terebellum,2
845529,Knoutsodonta oblonga,2
849079,Jitlada juvenilis,2
852961,Dactylerythrops gracilurus,2
881904,Zoea,2
886757,Aricidea (Strelzovia) ramosa,2
955306,Chironomus (Microchironomus) deribae,2
991800,Triloculina tricarinata,2
995086,Lindrilus rubropharyngeus,2
1027803,Xiphosiphonia pinnulata,2
1039846,Steromphala pennanti,2
1048787,Carronella pellucida,2
1053400,Epimeria (Epimeria) parasitica,2
1054988,Isorropodon elongatum,2
1311361,Lychaete pygmaea,2
1346775,Geminofilum distichum,2
1391526,Tritia varicosa,2
1391543,Paratriangulus galatheae,2
1423136,Regioscalpellum regium,2
151,Nassariidae,1
200,Dentaliida,1
236,Donacidae,1
798,Monogenea,1
803,Acrosiphoniales,1
844,Fucales,1
871,Gigartinales,1
905,Ctenodrilidae,1
915,Trochochaetidae,1
958,Tomopteridae,1
961,Euphrosinidae,1
992,Nerillidae,1
995,Saccocirridae,1
1274,Chelicerata,1
1277,Myriapoda,1
1278,Hexapoda,1
1304,Chilopoda,1
1305,Diplopoda,1
1611,Lovenellidae,1
1644,Aspidosiphonidae,1
1645,Phascolosomatidae,1
1730,Scissurellidae,1
1733,Lepetidae,1
1741,Skeneopsidae,1
1787,Pandoridae,1
2043,Piscicolidae,1
2174,Meyliidae,1
2436,Araeolaimus,1
10211,Squaliformes,1
10313,Gadiformes,1
10527,Lyonsiidae,1
13568,Dondersiidae,1
13795,Epicaridea,1
14622,Myoidea,1
14656,Nuculoidea,1
14766,Littorinoidea,1
14783,Eulimoidea,1
15029,Pandeidae,1
22388,Thecostraca,1
22609,Myzostomatidae,1
100672,Hormathiidae,1
100731,Edwardsiella,1
100774,Cereus,1
100783,Pachycerianthus,1
100812,Anthopleura thallia,1
100922,Carlgrenia desiderata,1
100959,Paracalliactis stephensoni,1
100966,Phelliactis robusta,1
101157,Priapulopsis bicaudatus,1
101377,Cressidae,1
101452,Gitana,1
101454,Paramphilochoides,1
101466,Autonoe,1
101506,Epimeria,1
101692,Halicreion,1
101700,Paroediceros,1
101707,Halice,1
101708,Halicoides,1
101773,Austrosyrrhoe,1
101846,Caprella penantis,1
101892,Ampelisca calypsonis,1
101906,Ampelisca ledoyeri,1
101907,Ampelisca lusitanica,1
101912,Ampelisca odontoplax,1
101979,Gitanopsis bispinosa,1
102022,Autonoe megacheir,1
102046,Microdeutopus chelifer,1
102267,Echinogammarus stoerensis,1
102274,Gammarus chevreuxi,1
102375,Isaea montagui,1
102409,Ericthonius rubricornis,1
102420,Ischyrocerus megacheir,1
102543,Caeconyx caeculus,1
102561,Euonyx chelatus,1
102604,Lysianassa caesarea,1
102729,Sophrosyne robertsoni,1
102735,Tmetonyx caeculus,1
102857,Melphidippa goesi,1
102861,Odius carinatus,1
102892,Monoculodes packardi,1
102906,Oediceros borealis,1
102929,Synchelidium tenuimanum,1
102954,Pereionotus testudo,1
102999,Neopleustes pulchellus,1
103039,Dulichiopsis nordlandica,1
